# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
5.02715655249556	-0.0526290674114963	-2.27050005416709	-2.91755253150589	-4.09096006514837	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
5.26654495975725	-0.0525647841211129	-2.28309114845315	-3.0728656366906	-4.27312452873949	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
5.50593336701894	-0.0525005008307295	-2.29566685406471	-3.23045863609944	-4.45332025794626	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
5.74532177428064	-0.0524362175403461	-2.30822717100177	-3.39030383429113	-4.63152118036057	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
5.98471018154233	-0.0523719342499627	-2.32077209926433	-3.55237327216894	-4.80770164262919	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
6.22409858880402	-0.0563246389837341	-2.33375033249204	-3.71666295839897	-4.98181340079135	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
6.46348699606572	-0.0605648712347737	-2.34774132933044	-3.8832850881802	-5.15369400037958	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
6.70287540332741	-0.0648051034858132	-2.36274738861384	-4.05238142667417	-5.32314063621027	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
6.9422638105891	-0.0690453357368527	-2.37876851034224	-4.22408581218996	-5.48994347695116	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
7.1816522178508	-0.0732855679878923	-2.39580469451563	-4.39852340056881	-5.6538853910635	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
7.42104062511249	-0.0775258002389318	-2.41385594113402	-4.5758098849104	-5.81474171151515	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
7.66042903237418	-0.0820131655334858	-2.43294191382519	-4.75605136266927	-5.97227926240405	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
7.89981743963588	-0.0866251650183318	-2.45312694450223	-4.93935059603561	-6.12624761880389	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
8.13920584689757	-0.0912371645031778	-2.47441603439023	-5.12580268563747	-6.27638176995496	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
8.37859425415926	-0.0958491639880237	-2.4968091834892	-5.31548876101524	-6.42240782091453	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
8.61798266142096	-0.10046116347287	-2.52030639179915	-5.50847479792138	-6.56404313558391	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
8.85737106868265	-0.105073162957716	-2.54490765932006	-5.70481048786234	-6.70099647094953	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
9.09675947594434	-0.107786532913973	-2.57052345799377	-5.90452654669146	-6.83297057359056	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
